student_id,class_source_raw,class_numeric_final,parse_method,conversion_stage
s112213509046,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509047,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509048,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509049,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509050,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509051,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213510024,803,803,numeric_integer,numeric_integer
s112213510025,803,803,numeric_integer,numeric_integer
s112213510026,803,803,numeric_integer,numeric_integer
s112213510027,803,803,numeric_integer,numeric_integer
s112213510028,803,803,numeric_integer,numeric_integer
s112213510029,803,803,numeric_integer,numeric_integer
s112213510030,803,803,numeric_integer,numeric_integer
s112213510032,803,803,numeric_integer,numeric_integer
s112213510033,803,803,numeric_integer,numeric_integer
s112213510034,803,803,numeric_integer,numeric_integer
s112213510035,803,803,numeric_integer,numeric_integer
s112213510036,803,803,numeric_integer,numeric_integer
s112213510037,803,803,numeric_integer,numeric_integer
s112213510038,803,803,numeric_integer,numeric_integer
s112213510039,803,803,numeric_integer,numeric_integer
s112213510040,803,803,numeric_integer,numeric_integer
s112213510041,803,803,numeric_integer,numeric_integer
s112213510042,803,803,numeric_integer,numeric_integer
s112213510043,803,803,numeric_integer,numeric_integer
s112213510044,803,803,numeric_integer,numeric_integer
s112213510046,803,803,numeric_integer,numeric_integer
s112213510047,803,803,numeric_integer,numeric_integer
s112213510048,803,803,numeric_integer,numeric_integer
s113213510003,803,803,numeric_integer,numeric_integer
s113213510005,803,803,numeric_integer,numeric_integer
s113213510006,803,803,numeric_integer,numeric_integer
s112213510051,808,808,numeric_integer,numeric_integer
s112213510052,808,808,numeric_integer,numeric_integer
s112213510053,808,808,numeric_integer,numeric_integer
s112213510054,808,808,numeric_integer,numeric_integer
s112213510058,808,808,numeric_integer,numeric_integer
s112213510059,808,808,numeric_integer,numeric_integer
s112213510060,808,808,numeric_integer,numeric_integer
s112213510061,808,808,numeric_integer,numeric_integer
s112213510062,808,808,numeric_integer,numeric_integer
s112213510063,808,808,numeric_integer,numeric_integer
s112213510064,808,808,numeric_integer,numeric_integer
s112213510065,808,808,numeric_integer,numeric_integer
s112213510066,808,808,numeric_integer,numeric_integer
s112213510067,808,808,numeric_integer,numeric_integer
s112213510068,808,808,numeric_integer,numeric_integer
s112213510069,808,808,numeric_integer,numeric_integer
s112213510070,808,808,numeric_integer,numeric_integer
s112213510072,808,808,numeric_integer,numeric_integer
s112213510073,808,808,numeric_integer,numeric_integer
s112213510074,808,808,numeric_integer,numeric_integer
s112213510075,808,808,numeric_integer,numeric_integer
s112213510076,808,808,numeric_integer,numeric_integer
s113213510004,808,808,numeric_integer,numeric_integer
s112213514024,209,209,numeric_integer,numeric_integer
s112213514025,209,209,numeric_integer,numeric_integer
s112213514026,209,209,numeric_integer,numeric_integer
s112213514027,209,209,numeric_integer,numeric_integer
s112213514028,209,209,numeric_integer,numeric_integer
s112213514029,209,209,numeric_integer,numeric_integer
s112213514030,209,209,numeric_integer,numeric_integer
s112213514031,209,209,numeric_integer,numeric_integer
s112213514032,209,209,numeric_integer,numeric_integer
s112213514033,209,209,numeric_integer,numeric_integer
s112213514034,209,209,numeric_integer,numeric_integer
s112213514035,209,209,numeric_integer,numeric_integer
s112213514036,209,209,numeric_integer,numeric_integer
s112213514037,209,209,numeric_integer,numeric_integer
s112213514038,209,209,numeric_integer,numeric_integer
s112213514040,209,209,numeric_integer,numeric_integer
s112213514041,209,209,numeric_integer,numeric_integer
s112213514042,209,209,numeric_integer,numeric_integer
s112213514043,209,209,numeric_integer,numeric_integer
s112213514044,209,209,numeric_integer,numeric_integer
s112213514046,209,209,numeric_integer,numeric_integer
s112213514047,209,209,numeric_integer,numeric_integer
s112213514048,209,209,numeric_integer,numeric_integer
s112213514049,209,209,numeric_integer,numeric_integer
s112213514050,209,209,numeric_integer,numeric_integer
s112213514052,209,209,numeric_integer,numeric_integer
s113213514003,209,209,numeric_integer,numeric_integer
s112213514055,225,225,numeric_integer,numeric_integer
s112213514056,225,225,numeric_integer,numeric_integer
s112213514057,225,225,numeric_integer,numeric_integer
s112213514058,225,225,numeric_integer,numeric_integer
s112213514059,225,225,numeric_integer,numeric_integer
s112213514060,225,225,numeric_integer,numeric_integer
s112213514061,225,225,numeric_integer,numeric_integer
s112213514062,225,225,numeric_integer,numeric_integer
s112213514063,225,225,numeric_integer,numeric_integer
s112213514064,225,225,numeric_integer,numeric_integer
s112213514065,225,225,numeric_integer,numeric_integer
s112213514066,225,225,numeric_integer,numeric_integer
s112213514067,225,225,numeric_integer,numeric_integer
s112213514068,225,225,numeric_integer,numeric_integer
s112213514069,225,225,numeric_integer,numeric_integer
s112213514070,225,225,numeric_integer,numeric_integer
s112213514071,225,225,numeric_integer,numeric_integer
s112213514072,225,225,numeric_integer,numeric_integer
s112213514073,225,225,numeric_integer,numeric_integer
s112213514074,225,225,numeric_integer,numeric_integer
s112213514075,225,225,numeric_integer,numeric_integer
s112213514076,225,225,numeric_integer,numeric_integer
s112213514077,225,225,numeric_integer,numeric_integer
s112213514078,225,225,numeric_integer,numeric_integer
s112213514079,225,225,numeric_integer,numeric_integer
s112213514080,225,225,numeric_integer,numeric_integer
s112213514081,225,225,numeric_integer,numeric_integer
s112213514082,225,225,numeric_integer,numeric_integer
s112213514083,225,225,numeric_integer,numeric_integer
s112213514084,225,225,numeric_integer,numeric_integer
s112313505055,803,803,numeric_integer,numeric_integer
s112313505056,803,803,numeric_integer,numeric_integer
s112313505057,803,803,numeric_integer,numeric_integer
s112313505058,803,803,numeric_integer,numeric_integer
s112313505059,803,803,numeric_integer,numeric_integer
s112313505060,803,803,numeric_integer,numeric_integer
s112313505061,803,803,numeric_integer,numeric_integer
s112313505062,803,803,numeric_integer,numeric_integer
s112313505063,803,803,numeric_integer,numeric_integer
s112313505064,803,803,numeric_integer,numeric_integer
s112313505065,803,803,numeric_integer,numeric_integer
s112313505066,803,803,numeric_integer,numeric_integer
s112313505067,803,803,numeric_integer,numeric_integer
s112313505068,803,803,numeric_integer,numeric_integer
s112313505069,803,803,numeric_integer,numeric_integer
s112313505070,803,803,numeric_integer,numeric_integer
s112313505071,803,803,numeric_integer,numeric_integer
s112313505072,803,803,numeric_integer,numeric_integer
s112313505073,803,803,numeric_integer,numeric_integer
s112313505074,803,803,numeric_integer,numeric_integer
s112313505075,803,803,numeric_integer,numeric_integer
s112313505076,803,803,numeric_integer,numeric_integer
s112313505077,803,803,numeric_integer,numeric_integer
s112313505078,803,803,numeric_integer,numeric_integer
s112313505079,803,803,numeric_integer,numeric_integer
s112313505080,803,803,numeric_integer,numeric_integer
s112313505081,803,803,numeric_integer,numeric_integer
s112313505082,803,803,numeric_integer,numeric_integer
s112313505024,813,813,numeric_integer,numeric_integer
s112313505025,813,813,numeric_integer,numeric_integer
s112313505026,813,813,numeric_integer,numeric_integer
s112313505027,813,813,numeric_integer,numeric_integer
s112313505028,813,813,numeric_integer,numeric_integer
s112313505029,813,813,numeric_integer,numeric_integer
s112313505030,813,813,numeric_integer,numeric_integer
s112313505031,813,813,numeric_integer,numeric_integer
s112313505032,813,813,numeric_integer,numeric_integer
s112313505033,813,813,numeric_integer,numeric_integer
s112313505034,813,813,numeric_integer,numeric_integer
s112313505035,813,813,numeric_integer,numeric_integer
s112313505036,813,813,numeric_integer,numeric_integer
s112313505037,813,813,numeric_integer,numeric_integer
s112313505038,813,813,numeric_integer,numeric_integer
s112313505039,813,813,numeric_integer,numeric_integer
s112313505040,813,813,numeric_integer,numeric_integer
s112313505042,813,813,numeric_integer,numeric_integer
s112313505044,813,813,numeric_integer,numeric_integer
s112313505045,813,813,numeric_integer,numeric_integer
s112313505046,813,813,numeric_integer,numeric_integer
s112313505047,813,813,numeric_integer,numeric_integer
s112313505048,813,813,numeric_integer,numeric_integer
s112313505049,813,813,numeric_integer,numeric_integer
s112313505050,813,813,numeric_integer,numeric_integer
s112313505051,813,813,numeric_integer,numeric_integer
s112313505052,813,813,numeric_integer,numeric_integer
s112323502023,815,815,numeric_integer,numeric_integer
s112323502024,815,815,numeric_integer,numeric_integer
s112323502025,815,815,numeric_integer,numeric_integer
s112323502026,815,815,numeric_integer,numeric_integer
s112323502027,815,815,numeric_integer,numeric_integer
s112323502028,815,815,numeric_integer,numeric_integer
s112323502029,815,815,numeric_integer,numeric_integer
s112323502030,815,815,numeric_integer,numeric_integer
s112323502031,815,815,numeric_integer,numeric_integer
s112323502032,815,815,numeric_integer,numeric_integer
s112323502033,815,815,numeric_integer,numeric_integer
s112323502034,815,815,numeric_integer,numeric_integer
s112323502035,815,815,numeric_integer,numeric_integer
s112323502037,815,815,numeric_integer,numeric_integer
s112323502039,815,815,numeric_integer,numeric_integer
s112323502040,815,815,numeric_integer,numeric_integer
s112323502041,815,815,numeric_integer,numeric_integer
s112323502042,815,815,numeric_integer,numeric_integer
s112323502043,815,815,numeric_integer,numeric_integer
s112323502044,815,815,numeric_integer,numeric_integer
s112323502045,815,815,numeric_integer,numeric_integer
s112323502046,815,815,numeric_integer,numeric_integer
s112323502047,815,815,numeric_integer,numeric_integer
s112323502048,815,815,numeric_integer,numeric_integer
s112323502049,815,815,numeric_integer,numeric_integer
s112323502050,815,815,numeric_integer,numeric_integer
s112333501024,801,801,numeric_integer,numeric_integer
s112333501025,801,801,numeric_integer,numeric_integer
s112333501026,801,801,numeric_integer,numeric_integer
s112333501027,801,801,numeric_integer,numeric_integer
s112333501028,801,801,numeric_integer,numeric_integer
s112333501029,801,801,numeric_integer,numeric_integer
s112333501030,801,801,numeric_integer,numeric_integer
s112333501031,801,801,numeric_integer,numeric_integer
s112333501033,801,801,numeric_integer,numeric_integer
s112333501034,801,801,numeric_integer,numeric_integer
s112333501035,801,801,numeric_integer,numeric_integer
s112333501036,801,801,numeric_integer,numeric_integer
s112333501037,801,801,numeric_integer,numeric_integer
s112333501038,801,801,numeric_integer,numeric_integer
s112333501039,801,801,numeric_integer,numeric_integer
s112333501040,801,801,numeric_integer,numeric_integer
s112333501041,801,801,numeric_integer,numeric_integer
s112333501042,801,801,numeric_integer,numeric_integer
s112333501043,801,801,numeric_integer,numeric_integer
s112333501044,801,801,numeric_integer,numeric_integer
s112333501046,801,801,numeric_integer,numeric_integer
s112333501047,801,801,numeric_integer,numeric_integer
s112333501048,801,801,numeric_integer,numeric_integer
s112333501049,801,801,numeric_integer,numeric_integer
s112333501050,801,801,numeric_integer,numeric_integer
s112333501051,801,801,numeric_integer,numeric_integer
s112333501052,801,801,numeric_integer,numeric_integer
s113333501003,801,801,numeric_integer,numeric_integer
s112333501055,810,810,numeric_integer,numeric_integer
s112333501056,810,810,numeric_integer,numeric_integer
s112333501057,810,810,numeric_integer,numeric_integer
s112333501059,810,810,numeric_integer,numeric_integer
s112333501060,810,810,numeric_integer,numeric_integer
s112333501061,810,810,numeric_integer,numeric_integer
s112333501062,810,810,numeric_integer,numeric_integer
s112333501064,810,810,numeric_integer,numeric_integer
s112333501065,810,810,numeric_integer,numeric_integer
s112333501066,810,810,numeric_integer,numeric_integer
s112333501067,810,810,numeric_integer,numeric_integer
s112333501068,810,810,numeric_integer,numeric_integer
s112333501069,810,810,numeric_integer,numeric_integer
s112333501070,810,810,numeric_integer,numeric_integer
s112333501071,810,810,numeric_integer,numeric_integer
s112333501072,810,810,numeric_integer,numeric_integer
s112333501073,810,810,numeric_integer,numeric_integer
s112333501074,810,810,numeric_integer,numeric_integer
s112333501075,810,810,numeric_integer,numeric_integer
s112333501077,810,810,numeric_integer,numeric_integer
s112333501078,810,810,numeric_integer,numeric_integer
s112333501080,810,810,numeric_integer,numeric_integer
s112333501083,810,810,numeric_integer,numeric_integer
s113333501004,810,810,numeric_integer,numeric_integer
s112333505024,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505025,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505026,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505027,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505028,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505029,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505031,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505032,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505033,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505034,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505035,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
s112333505036,8年11班,811,grade_year_class_pattern,grade_year_class_pattern
